49-In-115(n,&gamma;) ENDF/B-VII.1
723.129,0.557781
723.291,0.776285
723.741,1.49136
723.939,1.70336
724.102,1.76283
724.266,1.70209
724.459,1.49605
724.952,0.729415
725.109,0.533354
725.236,0.411187
725.343,0.333119
725.438,0.281615
725.534,0.245233
725.646,0.219637
725.756,0.211017
725.867,0.218461
725.977,0.243404
726.066,0.278312
726.154,0.329665
726.254,0.412104
726.348,0.520256
726.443,0.666307
726.537,0.857097
726.644,1.13424
726.755,1.49979
726.897,2.0917
727.1,3.14313
727.412,4.87312
727.592,5.61518
727.769,5.9377
727.8,5.94514
727.954,5.76272
728.143,5.09069
728.45,3.43093
728.676,2.23126
728.825,1.59128
728.947,1.17879
729.06,0.883889
729.164,0.676028
729.258,0.53462
729.341,0.438873
729.446,0.350805
729.55,0.289704
729.655,0.248333
729.764,0.220037
729.9,0.199589
730.073,0.188449
730.178,0.187172
730.389,0.19363
730.6,0.210956
730.811,0.24164
730.979,0.280911
731.125,0.33378
731.251,0.401962
731.356,0.484064
731.46,0.600377
731.553,0.743779
731.649,0.946444
731.745,1.22295
731.84,1.59537
731.936,2.08853
732.035,2.75106
732.142,3.6832
732.266,5.05812
732.405,6.99787
732.611,10.5269
732.936,16.3701
733.109,18.5501
733.287,19.456
733.3,19.4602
733.463,18.7894
733.645,16.6451
733.932,11.5767
734.169,7.39443
734.31,5.34867
734.431,3.94086
734.543,2.91641
734.644,2.19529
734.736,1.69345
734.832,1.29233
734.927,0.99283
735.023,0.772164
735.119,0.61096
735.223,0.484306
735.328,0.394342
735.448,0.321917
735.567,0.270813
735.705,0.22872
735.885,0.190045
736.1,0.157613
736.363,0.129684
736.698,0.104865
737.081,0.0851906
737.512,0.0697119
738.014,0.0570843
738.565,0.0473975
739.235,0.0392002
739.929,0.0333057
740.862,0.0279148
741.795,0.0243415
742.957,0.0215045
744.233,0.019788
745.509,0.019246
746.588,0.0197692
747.397,0.0209969
748.116,0.023079
748.79,0.0265459
749.239,0.0303519
749.633,0.0355077
749.914,0.0410759
750.138,0.0476384
750.335,0.056309
750.501,0.0676694
750.619,0.079749
750.737,0.0972443
750.835,0.118006
750.933,0.146843
751.02,0.181563
751.119,0.234567
751.217,0.30657
751.315,0.402698
751.414,0.528357
751.514,0.691776
751.621,0.913234
751.756,1.25959
751.945,1.86257
752.331,3.21992
752.529,3.69213
752.699,3.83304
752.857,3.71205
753.037,3.31078
753.311,2.37915
753.558,1.51701
753.717,1.06166
753.845,0.771582
753.952,0.581834
754.048,0.447694
754.147,0.341449
754.245,0.261271
754.343,0.2019
754.442,0.158591
754.537,0.128074
754.635,0.105379
754.753,0.0863529
754.891,0.0716081
755.048,0.0607149
755.247,0.0520114
755.447,0.0463279
755.766,0.0405947
756.086,0.0372295
756.406,0.0353929
756.784,0.0347663
757.154,0.0357775
757.524,0.0390923
757.77,0.043858
757.921,0.048931
758.073,0.0570888
758.199,0.0678258
758.299,0.0804013
758.4,0.0980494
758.501,0.122602
758.602,0.156507
758.705,0.203119
758.808,0.264866
758.924,0.355851
759.052,0.485214
759.193,0.666453
759.401,0.994871
759.706,1.50266
759.885,1.72425
760.064,1.82511
760.1,1.82803
760.27,1.76179
760.467,1.541
760.974,0.715335
761.127,0.511388
761.256,0.37473
761.374,0.278604
761.483,0.210441
761.581,0.164455
761.679,0.129911
761.777,0.104425
761.875,0.0858851
761.993,0.0703442
762.099,0.0607288
762.239,0.052306
762.407,0.0460754
762.632,0.0412697
762.968,0.0374996
763.416,0.0352266
763.864,0.0344947
764.67,0.0353399
765.477,0.0381358
766.257,0.0425921
767.167,0.0504955
767.96,0.0608762
768.665,0.074546
769.244,0.0909047
769.772,0.112534
770.149,0.134271
770.527,0.164451
770.829,0.198243
771.081,0.237003
771.295,0.282352
771.483,0.338416
771.653,0.411412
771.785,0.493487
771.911,0.605514
772.021,0.745363
772.116,0.910667
772.21,1.13436
772.31,1.4578
772.406,1.88024
772.503,2.44369
772.599,3.18344
772.701,4.20689
772.807,5.55897
772.928,7.51755
773.079,10.6089
773.295,16.0894
773.612,24.5266
773.814,28.2878
773.989,29.5229
773.999,29.527
774.166,28.5266
774.362,25.0847
774.692,16.4174
774.906,10.949
775.052,7.88854
775.173,5.85814
775.282,4.4029
775.384,3.34484
775.486,2.53227
775.577,1.98096
775.674,1.53443
775.762,1.22977
775.862,0.971649
775.963,0.784904
776.07,0.642291
776.183,0.534685
776.315,0.446473
776.466,0.376644
776.649,0.318473
776.869,0.270176
777.121,0.231923
777.435,0.199286
777.784,0.175494
778.265,0.156514
778.746,0.148831
778.907,0.148385
779.296,0.151614
779.784,0.165354
780.173,0.186917
780.514,0.218127
780.759,0.252563
780.955,0.29297
781.126,0.345008
781.279,0.414682
781.401,0.496873
781.509,0.598969
781.616,0.742595
781.707,0.912045
781.799,1.13937
781.897,1.46562
781.995,1.90315
782.093,2.48033
782.198,3.29037
782.301,4.30335
782.418,5.76096
782.565,8.05041
782.761,11.8057
783.123,19.206
783.319,21.9535
783.5,22.8539
783.661,22.1289
783.852,19.6192
784.151,13.6556
784.393,8.79487
784.547,6.26259
784.667,4.68456
784.779,3.52283
784.881,2.68601
784.984,2.04384
785.074,1.6149
785.164,1.28663
785.256,1.03421
785.348,0.846463
785.458,0.684715
785.568,0.572584
785.678,0.494638
785.8,0.435072
785.947,0.388084
786.143,0.351079
786.339,0.332478
786.535,0.327013
786.835,0.341672
787.035,0.370406
787.186,0.407249
787.336,0.465201
787.465,0.542067
787.576,0.63895
787.686,0.778501
787.779,0.940842
787.871,1.16018
787.963,1.45424
788.062,1.87404
788.16,2.43184
788.259,3.15856
788.368,4.20212
788.48,5.55937
788.62,7.70129
788.798,11.0613
789.206,19.768
789.383,22.5371
789.567,23.8254
789.599,23.8568
789.782,22.9039
789.979,20.0203
790.496,9.18299
790.643,6.64237
790.771,4.87512
790.875,3.74054
790.978,2.8445
791.077,2.18386
791.175,1.68005
791.274,1.3027
791.372,1.02413
791.464,0.831485
791.557,0.688643
791.667,0.565142
791.797,0.46666
791.926,0.400331
792.074,0.349078
792.242,0.311545
792.41,0.288253
792.634,0.274332
792.689,0.273906
792.857,0.281669
793.02,0.307263
793.156,0.350125
793.265,0.405936
793.374,0.489187
793.482,0.609998
793.577,0.756205
793.672,0.950061
793.781,1.2427
793.89,1.62464
794.02,2.21602
794.171,3.08578
794.393,4.67684
794.725,7.16001
794.926,8.18068
795.099,8.48258
795.269,8.18697
795.452,7.28668
795.745,5.12909
795.988,3.32071
796.147,2.34636
796.278,1.71245
796.386,1.29689
796.487,0.993285
796.588,0.761456
796.688,0.585998
796.788,0.455614
796.888,0.360103
796.991,0.289132
797.091,0.239503
797.211,0.197612
797.331,0.168745
797.492,0.142933
797.67,0.124268
797.917,0.108159
798.163,0.0988678
798.36,0.0956465
798.561,0.0974469
798.713,0.104122
798.847,0.11613
798.973,0.135025
799.078,0.158506
799.183,0.191067
799.288,0.234743
799.414,0.304488
799.542,0.396505
799.69,0.532084
799.937,0.8082
800.233,1.1429
800.43,1.2925
800.599,1.33606
800.766,1.29186
800.958,1.14539
801.281,0.775738
801.518,0.50845
801.675,0.365883
801.81,0.270186
801.933,0.203118
802.045,0.157182
802.146,0.126049
802.258,0.100532
802.37,0.0823551
802.482,0.069563
802.627,0.0584645
802.795,0.0505354
803.019,0.0443487
803.355,0.0392419
803.915,0.0347093
804.364,0.0325494
805.26,0.0300777
806.275,0.0289908
806.614,0.0289244
807.625,0.0295532
808.408,0.0310317
809.3,0.0343752
809.857,0.0382476
810.247,0.0432019
810.47,0.0483925
810.638,0.0548784
810.788,0.0641598
810.914,0.0758284
811.039,0.0926903
811.164,0.116598
811.29,0.149567
811.415,0.193489
811.546,0.252489
811.716,0.348852
812.243,0.708916
812.439,0.797953
812.618,0.825294
812.805,0.793287
812.992,0.709095
813.452,0.432291
813.608,0.365439
813.711,0.339097
813.812,0.330145
813.913,0.341314
814.0,0.369655
814.087,0.418209
814.18,0.496125
814.283,0.618165
814.385,0.78416
814.5,1.03058
814.628,1.38269
814.78,1.91624
815.014,2.92231
815.312,4.24062
815.519,4.87729
815.702,5.07268
815.881,4.8852
816.088,4.25889
816.596,2.06318
816.749,1.52561
816.881,1.15897
816.998,0.911943
817.101,0.753251
817.201,0.645755
817.299,0.583154
817.381,0.560679
817.422,0.559671
817.504,0.578573
817.606,0.644005
817.709,0.762156
817.811,0.94305
817.913,1.19977
818.018,1.55564
818.122,2.02294
818.239,2.69062
818.366,3.61951
818.529,5.08875
819.014,10.2574
819.196,11.6326
819.381,12.2137
819.399,12.2182
819.577,11.7706
819.772,10.3691
820.122,6.62913
820.345,4.35089
820.492,3.13845
820.614,2.3311
820.723,1.75721
820.833,1.31282
820.931,1.01066
821.023,0.791189
821.125,0.609674
821.226,0.477028
821.328,0.380988
821.43,0.311698
821.546,0.255612
821.668,0.214715
821.81,0.181927
821.972,0.156445
822.181,0.134392
822.443,0.116081
822.791,0.100304
823.14,0.0902623
823.697,0.08135
824.324,0.0782173
824.88,0.0802322
825.435,0.0869568
825.948,0.0987557
826.376,0.115026
826.733,0.136218
826.994,0.159628
827.232,0.191938
827.398,0.226362
827.541,0.269878
827.66,0.322324
827.767,0.388785
827.871,0.4788
827.975,0.604019
828.064,0.7492
828.153,0.939897
828.254,1.22588
828.35,1.57916
828.457,2.09504
828.564,2.75763
828.687,3.72833
828.839,5.23777
829.058,7.93095
829.42,12.6284
829.619,14.3884
829.799,14.9468
829.976,14.4136
830.166,12.7808
830.471,8.89177
830.723,5.67484
830.877,4.0699
831.012,2.94859
831.125,2.21895
831.227,1.7057
831.331,1.30125
831.435,0.997731
831.539,0.774359
831.643,0.612536
831.747,0.496619
831.851,0.414109
831.97,0.348559
832.118,0.295112
832.297,0.256288
832.416,0.239736
832.653,0.219962
832.903,0.211459
832.986,0.210701
833.259,0.214571
833.599,0.233617
833.872,0.263902
834.076,0.300965
834.246,0.348174
834.395,0.410482
834.523,0.48964
834.629,0.583691
834.735,0.715194
834.832,0.881291
834.923,1.09082
835.015,1.3684
835.106,1.7325
835.197,2.20398
835.297,2.87333
835.406,3.81722
835.516,5.01647
835.65,6.87784
835.816,9.72353
836.282,19.2666
836.477,22.2403
836.667,23.53
836.7,23.5588
836.865,22.8201
837.05,20.4405
837.341,14.6873
837.609,9.25233
837.769,6.56915
837.9,4.82162
838.013,3.62047
838.116,2.76301
838.218,2.10578
838.316,1.62683
838.413,1.26406
838.51,0.992929
838.607,0.792193
838.714,0.632595
838.82,0.518208
838.941,0.425712
839.075,0.355138
839.245,0.29433
839.458,0.244225
839.713,0.204291
840.047,0.169467
840.448,0.141975
840.903,0.121532
841.51,0.104608
842.239,0.0933983
843.114,0.0878009
843.503,0.0872806
844.433,0.0900733
845.364,0.0983986
846.227,0.11205
847.075,0.133381
847.803,0.161272
848.378,0.193357
848.909,0.235362
849.378,0.288462
849.803,0.357388
850.151,0.438558
850.424,0.527537
850.651,0.629844
850.871,0.770385
851.023,0.907931
851.174,1.10149
851.307,1.34421
851.42,1.63594
851.529,2.02197
851.632,2.51946
851.735,3.19174
851.839,4.09404
851.947,5.36197
852.053,6.99889
852.17,9.34673
852.282,12.2276
852.427,16.9653
852.603,24.1745
853.088,47.6525
853.276,54.334
853.464,57.3425
853.5,57.4243
853.67,55.6164
853.845,50.3318
854.124,37.5002
854.429,22.7503
854.591,16.3146
854.73,11.8996
854.858,8.76423
854.967,6.68952
855.071,5.15487
855.18,3.94342
855.29,3.04795
855.399,2.39418
855.496,1.96261
855.61,1.59471
855.743,1.29341
855.894,1.05963
856.076,0.873764
856.288,0.731605
856.531,0.624167
856.773,0.551459
857.116,0.486099
857.417,0.454497
857.818,0.443172
858.166,0.463958
858.427,0.506951
858.614,0.5629
858.763,0.634279
858.912,0.74553
859.036,0.886878
859.136,1.04758
859.248,1.3002
859.351,1.6249
859.447,2.03025
859.542,2.56289
859.652,3.36485
859.767,4.48343
859.887,5.97909
860.026,8.20659
860.2,11.7157
860.702,23.7624
860.911,27.2482
861.102,28.3778
861.284,27.3581
861.483,24.201
861.998,12.4246
862.154,9.61279
862.288,7.89145
862.386,7.08195
862.493,6.64408
862.546,6.59787
862.666,6.9063
862.785,7.76212
862.917,9.28671
863.091,12.0608
863.542,20.4037
863.741,22.7681
863.898,23.3702
864.089,22.4178
864.298,19.5366
864.833,9.04333
865.0,6.37961
865.139,4.62322
865.253,3.506
865.357,2.69687
865.462,2.07119
865.566,1.59736
865.67,1.24649
865.779,0.977806
865.888,0.78461
865.997,0.645987
866.115,0.538908
866.264,0.446615
866.437,0.37578
866.635,0.322747
866.883,0.280351
867.108,0.257601
867.333,0.249877
867.501,0.257814
867.67,0.283876
867.804,0.323694
867.943,0.388664
868.076,0.479939
868.208,0.605084
868.357,0.7903
868.537,1.07358
869.013,1.93822
869.229,2.19729
869.393,2.26348
869.571,2.19009
869.778,1.93639
870.155,1.2374
870.378,0.846143
870.538,0.620066
870.675,0.468833
870.793,0.36934
870.911,0.294181
871.029,0.239208
871.15,0.199417
871.276,0.171196
871.403,0.152856
871.529,0.141406
871.698,0.133273
871.903,0.130419
872.186,0.135069
872.428,0.147002
872.601,0.162356
872.774,0.187736
872.918,0.22201
873.033,0.263328
873.148,0.323255
873.249,0.397257
873.349,0.498667
873.45,0.636018
873.551,0.819205
873.652,1.05906
873.767,1.41662
873.884,1.88482
874.013,2.53653
874.174,3.55003
874.471,5.82575
874.722,7.68956
874.925,8.70642
875.099,9.0066
875.284,8.66933
875.487,7.6204
875.865,4.7329
876.077,3.19683
876.23,2.29002
876.362,1.67677
876.482,1.23984
876.583,0.956025
876.684,0.735959
876.784,0.568634
876.885,0.443506
876.983,0.353394
877.084,0.285173
877.185,0.235411
877.306,0.193004
877.426,0.163497
877.588,0.136837
877.778,0.116342
878.031,0.0987072
878.348,0.0845245
878.777,0.0724153
879.306,0.0638237
879.834,0.0601554
879.922,0.0600711
880.189,0.0613081
880.412,0.0653568
880.58,0.0719346
880.719,0.0814311
880.859,0.0965847
880.97,0.114467
881.098,0.143381
881.211,0.178496
881.341,0.231793
881.487,0.31077
881.653,0.426719
881.93,0.664676
882.234,0.922227
882.435,1.03304
882.599,1.06349
882.77,1.03098
882.966,0.921446
883.288,0.647483
883.549,0.424182
883.718,0.306959
883.861,0.23003
883.987,0.178357
884.112,0.139791
884.238,0.11203
884.364,0.0926891
884.489,0.0795983
884.637,0.0697784
884.782,0.0640273
885.0,0.05962
885.273,0.0577764
885.402,0.0576695
885.915,0.0599021
886.566,0.0673602
887.059,0.0769035
887.552,0.0914208
887.966,0.109716
888.291,0.13053
888.561,0.155115
888.784,0.183767
888.995,0.223549
889.163,0.271587
889.289,0.323975
889.41,0.394673
889.515,0.48125
889.62,0.600887
889.726,0.766406
889.819,0.964433
889.915,1.23479
890.011,1.58958
890.12,2.1138
890.228,2.7978
890.336,3.6677
890.474,5.06603
890.632,7.10923
890.868,10.826
891.186,16.01
891.379,18.2894
891.567,19.2706
891.6,19.2925
891.788,18.5591
891.99,16.3374
892.365,10.2503
892.587,6.83242
892.737,4.94049
892.87,3.60852
892.983,2.72266
893.092,2.05045
893.201,1.5429
893.297,1.20006
893.393,0.939209
893.489,0.743048
893.595,0.585123
893.7,0.471037
893.805,0.388484
893.932,0.318258
894.079,0.262377
894.247,0.219447
894.458,0.183669
894.707,0.155513
894.992,0.133797
895.318,0.117514
895.726,0.106004
896.049,0.102952
896.306,0.105249
896.501,0.111474
896.695,0.12473
896.841,0.1428
896.963,0.16659
897.067,0.196375
897.167,0.236165
897.267,0.290542
897.367,0.363736
897.477,0.471713
897.587,0.615053
897.704,0.811739
897.834,1.09583
897.989,1.52523
898.195,2.23308
898.607,3.76138
898.808,4.26994
898.999,4.44253
899.174,4.29773
899.366,3.8404
899.677,2.71406
899.952,1.70439
900.116,1.21076
900.257,0.877165
900.37,0.666675
900.483,0.50276
900.584,0.3907
900.687,0.303218
900.787,0.239369
900.887,0.191875
900.987,0.156876
901.107,0.126957
901.227,0.106289
901.362,0.0904275
901.548,0.0762237
901.734,0.0671183
902.031,0.0578856
902.477,0.049836
903.027,0.0445185
903.577,0.0422245
903.76,0.0420415
904.166,0.0430126
904.39,0.0449605
904.613,0.0491345
904.78,0.0550704
904.936,0.064419
905.062,0.0760184
905.188,0.0927696
905.313,0.116321
905.439,0.14841
905.577,0.195431
905.724,0.260679
905.915,0.367356
906.385,0.672359
906.604,0.772118
906.801,0.804184
906.996,0.773365
907.22,0.672606
907.751,0.335425
907.928,0.24489
908.077,0.186443
908.204,0.14855
908.331,0.120573
908.458,0.100796
908.585,0.087438
908.731,0.0779812
908.898,0.0723108
909.121,0.0700887
909.456,0.0728335
909.876,0.082151
910.263,0.0961258
910.571,0.112549
910.845,0.13335
911.057,0.156139
911.269,0.189429
911.438,0.229717
911.571,0.27618
911.692,0.336535
911.798,0.410418
911.904,0.512396
912.001,0.639311
912.098,0.809062
912.194,1.03418
912.291,1.32915
912.4,1.76437
912.506,2.31735
912.623,3.08814
912.763,4.27909
912.932,6.10327
913.184,9.42955
913.513,13.8115
913.716,15.6249
913.899,16.1965
914.079,15.6483
914.273,13.964
914.577,9.96475
914.858,6.21369
915.017,4.47553
915.158,3.23441
915.279,2.4044
915.388,1.82204
915.497,1.37387
915.591,1.07771
915.681,0.855698
915.772,0.6849
915.878,0.536153
915.984,0.428373
916.102,0.342909
916.229,0.278993
916.356,0.234399
916.501,0.198557
916.701,0.16508
916.912,0.140984
917.215,0.117614
917.578,0.0991881
917.971,0.0861993
918.364,0.077914
918.954,0.0717062
919.242,0.0709761
919.704,0.0731021
920.074,0.0785113
920.351,0.0858762
920.628,0.0982447
920.813,0.11167
920.952,0.126675
921.09,0.14871
921.206,0.17542
921.321,0.213536
921.437,0.268142
921.541,0.336991
921.639,0.425008
921.74,0.54575
921.841,0.704835
921.942,0.910637
922.053,1.20165
922.171,1.59241
922.309,2.16503
922.495,3.13383
922.975,6.06476
923.164,6.91989
923.363,7.327
923.399,7.3373
923.576,7.09975
923.77,6.34695
924.077,4.53297
924.356,2.84332
924.518,2.03969
924.655,1.49215
924.777,1.11206
924.886,0.845052
924.985,0.655685
925.086,0.507024
925.187,0.394539
925.288,0.310634
925.389,0.248707
925.502,0.198936
925.617,0.162979
925.733,0.137589
925.871,0.116379
926.033,0.0996524
926.264,0.0842061
926.541,0.0725037
926.911,0.0627237
927.28,0.0566709
927.814,0.0520069
928.305,0.0509539
928.776,0.0530731
929.091,0.0572011
929.327,0.0632217
929.524,0.0722103
929.664,0.0827351
929.791,0.0970638
929.917,0.118401
930.031,0.146271
930.144,0.185544
930.246,0.233063
930.359,0.304618
930.466,0.39335
930.584,0.519675
930.714,0.697634
930.857,0.944147
931.06,1.37342
931.469,2.335
931.662,2.67157
931.86,2.82992
931.9,2.83447
932.08,2.73972
932.286,2.42441
932.628,1.63927
932.873,1.08194
933.04,0.770382
933.183,0.561577
933.299,0.428026
933.415,0.324572
933.529,0.248014
933.642,0.192215
933.743,0.155157
933.855,0.125174
933.967,0.103959
934.102,0.0866202
934.257,0.0738979
934.439,0.0647196
934.658,0.0582277
935.023,0.0524595
935.518,0.0488967
936.125,0.0475497
936.889,0.0484565
937.872,0.0525734
938.966,0.0609684
939.807,0.071096
940.512,0.0836624
941.015,0.0971387
941.351,0.111577
941.574,0.12749
941.77,0.150099
941.931,0.179176
942.08,0.218813
942.229,0.275382
942.378,0.353566
942.526,0.457162
942.702,0.613986
942.977,0.920743
943.306,1.29598
943.53,1.47061
943.734,1.52567
943.933,1.47394
944.148,1.32249
944.649,0.85666
944.839,0.730702
945.002,0.665565
945.148,0.642958
945.295,0.655141
945.442,0.704386
945.588,0.797398
945.735,0.948809
945.858,1.14056
945.981,1.41783
946.087,1.75119
946.192,2.20543
946.298,2.8198
946.399,3.60403
946.512,4.75761
946.624,6.2761
946.737,8.22823
946.855,10.8077
947.002,14.8076
947.199,21.5333
947.695,40.7838
947.914,46.4849
948.099,48.1316
948.297,46.2661
948.522,40.1865
949.074,18.8613
949.243,13.4792
949.381,9.95318
949.509,7.37598
949.621,5.63298
949.733,4.27088
949.832,3.35678
949.93,2.65341
950.032,2.10187
950.138,1.67778
950.244,1.36558
950.367,1.10353
950.49,0.918286
950.627,0.772251
950.775,0.661202
950.972,0.558816
951.219,0.473447
951.533,0.402918
951.867,0.35623
952.202,0.328959
952.536,0.316866
952.703,0.316054
953.01,0.324068
953.393,0.355286
953.624,0.390668
953.854,0.447591
954.024,0.513549
954.188,0.61037
954.328,0.736398
954.444,0.888677
954.561,1.10403
954.666,1.37299
954.771,1.73793
954.878,2.23696
954.985,2.90038
955.092,3.76653
955.199,4.8739
955.329,6.60865
955.468,8.947
955.644,12.6451
956.189,26.2305
956.402,29.8872
956.599,31.0806
956.776,30.1135
956.984,26.7667
957.31,18.769
957.588,11.8823
957.748,8.61752
957.892,6.2624
958.02,4.62763
958.14,3.44798
958.248,2.63591
958.349,2.05862
958.455,1.59208
958.562,1.24628
958.669,0.992139
958.786,0.791275
958.902,0.647827
959.036,0.531848
959.169,0.449788
959.316,0.384643
959.503,0.32528
959.737,0.272902
960.017,0.228358
960.351,0.190514
960.751,0.158223
961.272,0.129134
961.832,0.107655
962.393,0.0924812
963.14,0.0784062
964.074,0.0670024
965.196,0.0588944
966.365,0.0547353
967.161,0.0539066
968.506,0.0561382
969.404,0.0607828
970.077,0.0667795
970.749,0.0765364
971.12,0.0852764
971.428,0.0974805
971.644,0.112361
971.815,0.131621
971.947,0.153698
972.079,0.18497
972.211,0.228636
972.343,0.288224
972.488,0.376221
972.647,0.504106
972.827,0.687664
973.19,1.14541
973.441,1.44162
973.647,1.60081
973.82,1.64616
974.006,1.59769
974.249,1.40823
974.76,0.857777
974.948,0.708116
975.092,0.632722
975.2,0.600174
975.271,0.590398
975.415,0.601191
975.532,0.64314
975.668,0.738062
975.785,0.870548
975.902,1.06702
975.999,1.29598
976.106,1.63831
976.215,2.11319
976.324,2.75149
976.433,3.59374
976.55,4.77489
976.665,6.25013
976.796,8.36961
976.959,11.6923
977.177,17.13
977.58,27.8152
977.798,31.7747
978.0,33.0712
978.18,32.0264
978.392,28.4085
978.725,19.7986
978.995,12.763
979.172,8.986
979.319,6.51064
979.437,4.94824
979.548,3.80759
979.658,2.93006
979.763,2.30335
979.856,1.88245
979.95,1.57065
980.043,1.34899
980.156,1.18052
980.268,1.09962
980.343,1.08716
980.459,1.12546
980.575,1.22682
980.721,1.43324
980.926,1.84634
981.381,2.94657
981.609,3.32082
981.785,3.41725
981.982,3.29337
982.201,2.90135
982.773,1.38895
982.957,0.988599
983.101,0.739567
983.226,0.569538
983.345,0.443644
983.465,0.348068
983.584,0.277163
983.704,0.225495
983.832,0.186069
983.974,0.155934
984.145,0.132185
984.316,0.116665
984.6,0.100386
984.942,0.0882483
985.511,0.0754515
986.08,0.0672514
986.809,0.0605585
987.629,0.056351
988.721,0.0546887
989.773,0.0568828
990.825,0.0634118
991.527,0.0711549
992.282,0.0842081
992.929,0.101578
993.455,0.122609
993.927,0.1502
994.332,0.184746
994.662,0.225574
994.945,0.276396
995.168,0.334919
995.33,0.395794
995.492,0.48314
995.633,0.594958
995.761,0.740923
995.869,0.912446
995.977,1.14629
996.085,1.46432
996.189,1.8751
996.292,2.41324
996.407,3.20113
996.521,4.23216
996.646,5.67975
996.778,7.62887
996.932,10.4579
997.158,15.5963
997.536,24.9142
997.741,28.7434
997.942,30.5691
997.999,30.6683
998.178,29.7333
998.388,26.4884
998.693,19.3123
998.998,11.9255
999.176,8.40104
999.322,6.1109
999.447,4.56271
999.568,3.40135
999.678,2.59933
999.78,2.02077
999.888,1.55886
999.996,1.21554
1000.1,0.962588
1000.21,0.781905
1000.33,0.633179
1000.46,0.513177
1000.6,0.428684
1000.74,0.364685
1000.94,0.300252
1001.18,0.247207
1001.47,0.20394
1001.83,0.165057
1002.25,0.133721
1002.69,0.111166
1003.22,0.092167
1003.67,0.0806489
1004.14,0.0727064
1004.54,0.0698
1004.77,0.0712197
1004.93,0.0747907
1005.08,0.0819098
1005.23,0.0930941
1005.37,0.110762
1005.49,0.132145
1005.61,0.161187
1005.75,0.208178
1005.89,0.268874
1006.07,0.368602
1006.33,0.549312
1006.67,0.794754
1006.9,0.909833
1007.1,0.942611
1007.31,0.904204
1007.53,0.789465
1008.09,0.379817
1008.27,0.273333
1008.42,0.203624
1008.55,0.157963
1008.67,0.122734
1008.79,0.0963499
1008.92,0.0770961
1009.04,0.0639044
1009.18,0.0530121
1009.32,0.0457156
1009.49,0.0400175
1009.65,0.0363483
1009.98,0.0320907
1010.52,0.0284179
1011.37,0.0251384
1012.44,0.0228087
1013.89,0.0213276
1014.48,0.0211854
1015.42,0.0216959
1016.07,0.0229827
1016.58,0.0252805
1016.83,0.0275675
1017.04,0.0309079
1017.22,0.0359091
1017.36,0.0420899
1017.47,0.0492902
1017.6,0.0608134
1017.71,0.0751667
1017.82,0.0945848
1017.93,0.120345
1018.06,0.158533
1018.19,0.208074
1018.34,0.285645
1018.53,0.408011
1019.07,0.81318
1019.29,0.934488
1019.5,0.973059
1019.71,0.934234
1019.93,0.815773
1020.51,0.380126
1020.69,0.270411
1020.84,0.199063
1020.96,0.152436
1021.09,0.115953
1021.2,0.091185
1021.31,0.0726579
1021.44,0.0578086
1021.56,0.0474827
1021.69,0.0403941
1021.85,0.0345426
1022.03,0.0305116
1022.25,0.0277154
1022.61,0.0253152
1023.18,0.0237027
1023.98,0.023016
1025.19,0.023582
1026.76,0.0260629
1028.11,0.0298775
1029.24,0.0348595
1030.21,0.0413273
1031.0,0.0492644
1031.64,0.0591751
1032.1,0.0697136
1032.5,0.0830136
1032.78,0.0979298
1033.01,0.116542
1033.19,0.138232
1033.32,0.163386
1033.44,0.195435
1033.56,0.24084
1033.67,0.292969
1033.77,0.3626
1033.87,0.45489
1033.98,0.587797
1034.09,0.773709
1034.21,1.01717
1034.34,1.37207
1034.48,1.88626
1034.65,2.62508
1034.9,3.98889
1035.27,6.12239
1035.5,7.00712
1035.7,7.2875
1035.88,7.05842
1036.09,6.32951
1036.4,4.6385
1036.71,2.88878
1036.88,2.0612
1037.04,1.50413
1037.16,1.14294
1037.28,0.891461
1037.39,0.696123
1037.51,0.550815
1037.62,0.4454
1037.72,0.37865
1037.84,0.324492
1037.98,0.280849
1038.14,0.253296
1038.35,0.237968
1038.52,0.235894
1038.85,0.247519
1039.18,0.275207
1039.51,0.320269
1039.8,0.382027
1040.05,0.459465
1040.25,0.551855
1040.4,0.65742
1040.54,0.794611
1040.67,0.964057
1040.79,1.20171
1040.9,1.5036
1041.01,1.91691
1041.13,2.47893
1041.24,3.2345
1041.35,4.2343
1041.47,5.57839
1041.6,7.47323
1041.73,10.0973
1041.9,14.1883
1042.12,20.5993
1042.57,35.4333
1042.77,40.0338
1042.98,41.9433
1043.0,41.9523
1043.19,40.5438
1043.41,36.0257
1043.74,25.2768
1044.02,16.3115
1044.21,11.4799
1044.35,8.3549
1044.49,6.19893
1044.61,4.67917
1044.72,3.58314
1044.83,2.74312
1044.94,2.1148
1045.06,1.65097
1045.16,1.33909
1045.28,1.06424
1045.4,0.86928
1045.53,0.729665
1045.67,0.615844
1045.81,0.534924
1046.02,0.451431
1046.28,0.38611
1046.54,0.351225
1046.7,0.345088
1046.86,0.354262
1047.02,0.385277
1047.14,0.428896
1047.27,0.505922
1047.39,0.605609
1047.51,0.743352
1047.63,0.927044
1047.77,1.21817
1047.91,1.59433
1048.09,2.2308
1048.45,3.72037
1048.73,4.79171
1048.95,5.33337
1049.1,5.44219
1049.31,5.2175
1049.54,4.54396
1050.11,2.14621
1050.3,1.50867
1050.45,1.10155
1050.58,0.827666
1050.7,0.632667
1050.82,0.484513
