48-Cd-110(n,total) ENDF/B-VII.1
3799.95,4.54026
3801.79,4.59886
3802.49,4.81129
3802.89,5.13842
3803.29,5.79605
3803.61,6.69991
3803.93,8.0767
3804.26,10.0859
3804.63,13.1773
3805.14,18.6251
3805.89,27.1991
3806.35,30.5341
3806.68,31.3386
3807.1,30.1169
3807.58,26.1239
3808.61,14.374
3809.0,10.8456
3809.3,8.75926
3809.61,7.19952
3809.92,6.12715
3810.32,5.28706
3810.59,4.94919
3811.13,4.60875
3812.22,4.43531
3829.42,4.20661
3838.92,4.13279
3840.26,4.21515
3840.96,4.39594
3842.02,4.98772
3843.09,5.60953
3843.48,5.67039
3844.2,5.4631
3845.6,4.54708
3846.58,4.18565
3848.05,4.05513
3891.0,3.55808
3910.55,3.13809
3921.33,2.74892
3929.42,2.29855
3934.9,1.8553
3939.2,1.38484
3942.9,0.873906
3945.43,0.50965
3946.28,0.411918
3946.95,0.358792
3947.45,0.343558
3947.89,0.356155
3948.24,0.389694
3948.55,0.443882
3948.87,0.530497
3949.16,0.642641
3949.44,0.797575
3949.71,0.990906
3949.97,1.24709
3950.25,1.60512
3950.52,2.07066
3950.79,2.69611
3951.03,3.42211
3951.25,4.33506
3951.47,5.42622
3951.68,6.82563
3951.9,8.78648
3952.14,11.4611
3952.38,14.9817
3952.61,19.5822
3952.85,25.5316
3953.09,33.2752
3953.35,44.1876
3953.66,60.1484
3954.01,83.9174
3954.41,117.72
3955.64,236.127
3956.1,267.109
3956.56,279.035
3956.63,279.035
3957.09,267.159
3957.67,229.549
3958.83,130.242
3959.29,98.5517
3959.74,75.5149
3960.11,60.8898
3960.53,49.1857
3960.94,41.1011
3961.44,34.0721
3962.05,28.4508
3962.72,24.2701
3963.56,20.7263
3964.74,17.4525
3966.03,15.1035
3967.95,12.8093
3969.87,11.3115
3972.4,9.99185
3976.61,8.6411
3979.03,8.21446
3979.84,8.37708
3980.51,9.00128
3981.08,10.1069
3981.85,12.4868
3982.69,15.0259
3983.25,15.6716
3983.26,15.6716
3983.75,15.175
3984.39,13.3136
3985.41,9.78118
3986.01,8.38223
3986.51,7.67166
3987.19,7.20469
3988.55,6.91651
3997.75,6.29231
4015.96,5.67127
4026.4,5.50038
4027.4,5.6421
4027.98,5.93338
4028.59,6.58863
4029.27,7.85847
4030.3,10.2965
4030.88,11.1024
4031.11,11.1832
4031.65,10.7693
4032.41,9.16502
4033.28,7.14223
4033.83,6.25943
4034.5,5.68101
4035.39,5.40604
4045.95,5.20863
4093.11,4.90432
4096.71,5.00144
4097.45,5.25425
4097.96,5.71736
4098.38,6.45301
4098.76,7.51314
4099.2,9.33591
4099.72,12.308
4100.61,17.8843
4101.12,19.9993
4101.46,20.4218
4101.89,19.7123
4102.4,17.332
4103.53,10.2598
4103.97,8.1748
4104.39,6.77131
4104.81,5.88325
4105.23,5.37303
4105.94,5.00305
4107.12,4.86717
4154.33,4.68538
4158.99,4.73925
4159.91,4.94373
4160.37,5.24991
4160.83,5.84736
4161.22,6.67949
4161.62,7.9861
4162.16,10.3655
4163.13,15.5181
4163.62,17.2373
4163.99,17.6715
4164.41,17.1128
4164.89,15.3111
4166.08,9.11918
4166.55,7.25892
4166.88,6.35021
4167.27,5.60583
4167.67,5.14423
4168.21,4.83466
4169.57,4.66151
4172.29,4.64504
4177.31,4.71095
4178.45,4.89273
4178.9,5.12769
4179.33,5.61375
4179.67,6.26349
4180.0,7.28355
4180.34,8.86157
4180.64,10.8066
4181.0,13.8841
4181.49,19.2206
4182.36,29.4488
4182.82,33.0561
4183.21,34.1108
4183.64,32.8383
4184.14,28.5897
4185.23,15.7971
4185.66,11.8175
4186.02,9.27583
4186.37,7.55882
4186.64,6.60934
4186.97,5.84157
4187.3,5.36559
4187.74,5.01655
4188.53,4.77811
4192.54,4.62772
4221.64,4.54281
4234.61,4.60943
4238.36,4.78939
4239.61,5.00947
4240.14,5.24457
4240.67,5.75813
4241.06,6.54551
4241.4,7.68926
4241.66,9.09663
4241.92,11.0772
4242.19,13.9617
4242.47,17.8717
4242.78,23.8032
4243.14,32.6887
4243.63,48.0198
4244.48,76.5672
4244.96,87.1217
4245.35,90.0323
4245.73,87.1195
4246.18,77.2729
4246.97,51.2877
4247.49,34.4702
4247.84,25.3886
4248.15,19.0859
4248.43,14.8826
4248.67,12.06
4248.92,9.85925
4249.18,8.27924
4249.48,6.99649
4249.78,6.18267
4250.09,5.67523
4250.56,5.24157
4251.34,4.93358
4252.58,4.74804
4256.33,4.56787
4275.63,4.42773
4292.87,4.39336
4301.16,4.48382
4302.46,4.69558
4302.98,5.00412
4303.42,5.56409
4303.78,6.39512
4304.1,7.53804
4304.42,9.20185
4304.75,11.6656
4305.14,15.4983
4305.66,22.0962
4306.54,34.1864
4307.01,38.3574
4307.38,39.4788
4307.83,37.9145
4308.34,32.8556
4309.43,17.864
4309.79,13.7677
4310.12,10.8812
4310.44,8.71577
4310.77,7.18085
4311.09,6.14759
4311.48,5.38391
4311.74,5.07185
4312.26,4.72656
4312.77,4.57467
4315.26,4.40396
4369.18,3.98435
4382.22,3.71562
4389.53,3.38756
4393.18,3.08744
4395.92,2.72406
4397.94,2.30927
4399.46,1.9445
4399.72,1.92352
4400.1,1.98307
4400.35,2.1307
4400.55,2.34917
4400.78,2.7482
4400.97,3.24838
4401.16,3.94812
4401.35,4.89887
4401.54,6.15813
4401.75,7.96007
4401.97,10.4773
4402.23,14.1416
4402.5,19.3595
4402.84,27.2029
4403.27,39.8711
4404.21,69.4078
4404.7,79.8711
4405.1,83.2317
4405.15,83.2649
4405.56,80.495
4406.08,70.2552
4407.28,37.276
4407.69,28.3029
4408.06,22.1671
4408.42,17.6509
4408.78,14.4726
4409.1,12.562
4409.45,11.0338
4409.96,9.65252
4410.72,8.4908
4411.71,7.65808
4413.16,6.94705
4415.08,6.3837
4418.43,5.83821
4424.21,5.37636
4434.41,5.02016
4459.59,4.71389
4472.88,4.65751
4477.25,4.73692
4478.15,4.98185
4478.61,5.35766
4479.03,6.01137
4479.36,6.87538
4479.69,8.15635
4480.04,10.0543
4480.43,12.9909
4481.0,18.3854
4481.81,26.6881
4482.32,30.0613
4482.69,30.8688
4483.15,29.6525
4483.6,26.3651
4484.82,14.0353
4485.24,10.6811
4485.6,8.59098
4485.9,7.26377
4486.23,6.26215
4486.56,5.60834
4487.06,5.06446
4487.73,4.77388
4489.71,4.62487
4517.1,4.50958
4518.94,4.61975
4519.88,4.87846
4521.75,5.69229
4522.16,5.73807
4523.01,5.5455
4524.6,4.81021
4525.91,4.5407
4539.68,4.46295
4541.97,4.50955
4543.04,4.72814
4543.85,5.17356
4545.54,6.56989
4546.11,6.73095
4546.68,6.56924
4548.64,4.98673
4549.46,4.63351
4550.55,4.47678
4649.79,4.32578
4657.23,4.34603
4659.16,4.46473
4659.8,4.70419
4660.34,5.19667
4660.74,5.87819
4661.12,6.90537
4661.51,8.38605
4661.98,10.895
4663.24,19.1366
4663.73,21.2354
4664.1,21.726
4664.5,21.1119
4664.93,19.2679
4666.26,10.6214
4666.72,8.25161
4667.1,6.81097
4667.51,5.77068
4667.81,5.26434
4668.21,4.83817
4668.81,4.53119
4669.86,4.388
4670.71,4.37164
4672.75,4.46459
4673.53,4.74534
4674.02,5.20364
4674.39,5.84061
4674.81,6.97241
4675.14,8.29305
4675.56,10.5338
4676.13,14.5951
4676.97,21.1111
4677.47,23.8065
4677.91,24.6344
4678.35,23.7842
4678.84,21.1247
4680.07,11.7307
4680.48,9.23041
4680.87,7.48195
4681.21,6.35879
4681.6,5.50165
4682.09,4.88976
4682.56,4.59808
4683.38,4.40695
4688.85,4.29631
4733.65,4.22809
4744.18,4.31306
4745.4,4.48686
4745.88,4.72091
4746.34,5.17511
4746.65,5.72365
4747.02,6.73314
4747.33,8.02816
4747.65,9.82206
4748.03,12.7356
4748.47,17.1932
4749.68,31.6605
4750.17,35.4172
4750.55,36.3854
4750.99,35.1018
4751.46,31.1969
4752.72,16.2069
4753.15,12.0833
4753.52,9.37214
4753.85,7.6207
4754.18,6.39379
4754.49,5.63128
4754.82,5.08903
4755.15,4.75518
4755.81,4.43788
4757.54,4.26422
4772.93,4.1639
4776.29,4.22448
4777.08,4.40154
4777.61,4.73912
4778.03,5.25282
4778.39,6.00011
4778.76,7.10957
4779.17,8.85983
4779.71,11.8892
4780.78,18.9039
4781.27,20.985
4781.65,21.5309
4782.13,20.7153
4782.59,18.5602
4783.88,10.2459
4784.32,8.02742
4784.69,6.66033
4785.02,5.76147
4785.41,5.0838
4785.79,4.6708
4786.37,4.35849
4787.51,4.18585
4837.07,3.83983
4838.65,3.92906
4839.41,4.15971
4840.18,4.65979
4841.85,6.31002
4842.52,6.56562
4843.1,6.36571
4844.09,5.39907
4845.09,4.39602
4845.78,3.98296
4846.46,3.77038
4847.79,3.63017
4854.52,3.31533
4858.08,2.99721
4860.63,2.59483
4861.96,2.35422
4862.11,2.34726
4862.56,2.41129
4862.86,2.57658
4863.11,2.84993
4863.38,3.32463
4863.59,3.89406
4863.83,4.79744
4864.07,6.04797
4864.3,7.71934
4864.57,10.1528
4864.87,13.7686
4865.19,18.5376
4865.65,27.1134
4866.64,47.2528
4867.13,54.3534
4867.6,57.0225
4867.64,57.0416
4868.11,54.7649
4868.6,48.5071
4869.86,26.0798
4870.29,20.0021
4870.68,15.8603
4871.06,12.8285
4871.47,10.5683
4871.9,9.06007
4872.43,7.91485
4873.06,7.13825
4874.12,6.45464
4876.25,5.78762
4879.3,5.31997
4884.39,4.94666
4894.07,4.64398
4917.01,4.39073
4924.18,4.35717
4926.57,4.43205
4927.35,4.65854
4927.9,5.06209
4928.35,5.6318
4928.79,6.48637
4929.41,8.15679
4930.49,11.5424
4931.06,12.602
4931.36,12.7545
4931.89,12.2699
4932.52,10.6953
4933.58,7.35149
4934.07,6.15527
4934.61,5.26494
4935.11,4.78772
4935.7,4.49675
4936.68,4.33903
4976.41,4.15926
4978.43,4.2388
4979.37,4.46176
4980.51,5.07792
4981.67,5.77554
4982.26,5.89489
4983.02,5.69476
4984.77,4.60876
4985.58,4.31133
4986.66,4.16078
5062.68,3.74836
5080.89,3.52144
5093.02,3.24785
5101.52,2.90922
5107.57,2.50203
5109.99,2.32988
5110.74,2.41607
5111.19,2.60276
5111.64,2.96869
5112.02,3.46208
5112.39,4.16001
5112.92,5.48209
5114.0,8.71619
5114.48,9.74308
5114.94,10.1046
5115.38,9.7739
5115.89,8.64408
5116.82,5.54698
5117.37,3.79453
5117.74,2.86558
5118.04,2.27597
5118.3,1.9071
5118.52,1.68939
5118.74,1.5666
5118.89,1.54119
5119.11,1.59733
5119.33,1.78445
5119.52,2.06102
5119.7,2.47118
5119.89,3.04375
5120.07,3.81399
5120.27,4.91619
5120.48,6.43998
5120.7,8.56318
5120.93,11.4408
5121.19,15.4835
5121.46,21.0
5121.76,28.7206
5122.11,40.0811
5122.6,59.254
5123.67,105.202
5124.15,119.956
5124.63,126.346
5124.74,126.486
5125.14,122.887
5125.67,109.606
5127.07,57.9589
5127.51,44.5467
5127.96,34.1677
5128.35,27.3401
5128.74,22.3855
5129.14,18.8663
5129.63,15.8803
5130.17,13.7408
5130.75,12.2379
5131.67,10.6871
5133.06,9.27407
5134.61,8.2935
5136.77,7.42201
5139.82,6.67476
5143.75,6.09765
5150.84,5.52379
5162.25,5.06613
5182.71,4.68318
5250.84,3.99155
5267.07,3.64945
5272.59,3.50619
5273.48,3.602
5274.01,3.81921
5274.43,4.19111
5274.83,4.81171
5275.15,5.582
5275.47,6.66848
5275.84,8.41222
5276.24,10.8976
5276.81,15.48
5277.68,22.9338
5278.18,25.9715
5278.67,27.0366
5279.16,25.9427
5279.68,22.7376
5280.98,11.4913
5281.4,8.56522
5281.79,6.52509
5282.13,5.17179
5282.48,4.20657
5282.86,3.48594
5283.25,3.02619
5283.74,2.67268
5284.52,2.36301
5287.67,1.54213
5288.11,1.4652
5288.34,1.45407
5288.68,1.50125
5288.94,1.62294
5289.16,1.81824
5289.39,2.13237
5289.61,2.60798
5289.8,3.16548
5290.01,4.03757
5290.21,5.10071
5290.43,6.69785
5290.66,8.78359
5290.88,11.4425
5291.15,15.4995
5291.45,21.2331
5291.81,29.8895
5292.26,43.1865
5293.37,79.594
5293.88,91.4081
5294.32,96.0001
5294.44,96.1704
5294.89,92.8972
5295.46,81.3837
5296.77,44.454
5297.27,33.0029
5297.65,26.4783
5298.02,21.5234
5298.42,17.681
5298.86,14.7829
5299.3,12.8471
5299.83,11.3255
5300.35,10.3202
5301.47,9.01895
5302.7,8.1593
5305.1,7.1842
5308.84,6.39059
5314.23,5.81463
5323.8,5.3325
5340.86,4.9709
5363.94,4.78619
5366.65,4.82432
5367.78,4.98323
5368.46,5.36021
5368.91,5.92744
5369.25,6.64175
5369.62,7.84208
5370.02,9.70058
5370.41,12.2905
5370.9,16.6092
5372.18,30.17
5372.71,33.929
5373.12,34.8793
5373.57,33.7691
5374.01,30.6763
5374.84,21.9486
5375.49,15.264
5375.94,11.5305
5376.27,9.46074
5376.6,7.90627
5376.98,6.65308
5377.37,5.85203
5377.75,5.36709
5378.13,5.08681
5378.93,4.83828
5381.33,4.71511
5434.26,4.51412
5436.14,4.61366
5437.05,4.88689
5437.83,5.40525
5439.6,7.20656
5440.36,7.52237
5440.36,7.52235
5440.93,7.34384
5441.97,6.34608
5442.89,5.40135
5443.67,4.87921
5444.72,4.58094
5445.76,4.50501
5541.75,4.35261
5544.2,4.3777
5545.56,4.5639
5546.59,5.0297
5548.47,6.45665
5549.15,6.64737
5549.84,6.45045
5551.84,4.94501
5552.52,4.62379
5553.46,4.41769
5558.8,4.33303
5602.03,4.28916
5605.16,4.34485
5606.54,4.57467
5608.67,5.16391
5609.03,5.18456
5610.05,5.02592
5612.01,4.45673
5613.84,4.29133
5672.33,4.22898
5687.11,4.27872
5690.89,4.43176
5691.84,4.64561
5692.42,5.00847
5692.81,5.4959
5693.2,6.32703
5693.53,7.4146
5693.86,8.99936
5694.19,11.2209
5694.55,14.5508
5694.91,18.9108
5695.36,25.8028
5696.65,48.5283
5697.19,54.7351
5697.62,56.3953
5698.08,54.455
5698.56,48.782
5699.39,34.2774
5700.05,22.8528
5700.46,17.0889
5700.84,12.9076
5701.18,10.1393
5701.52,8.14221
5701.87,6.74219
5702.13,6.01138
5702.53,5.29136
5702.92,4.87418
5703.45,4.58732
5704.43,4.42038
5704.58,4.41847
5705.45,4.53751
5706.2,4.95047
5706.73,5.53247
5707.29,6.50429
5708.13,8.5362
5708.93,10.5207
5709.57,11.4465
5709.85,11.5447
5710.42,11.1322
5711.11,9.71859
5712.29,6.75015
5712.92,5.60123
5713.49,4.92963
5713.94,4.61497
5714.85,4.32766
5717.42,4.21265
5786.74,4.08944
5797.04,4.13204
5799.55,4.22599
5800.54,4.38987
5801.2,4.70775
5801.73,5.26827
5802.12,6.01362
5802.52,7.18293
5802.87,8.67087
5803.24,10.8568
5803.65,14.0901
5804.19,19.5192
5805.38,33.5198
5805.98,38.3045
5806.47,39.6913
5806.93,38.5832
5807.51,34.2712
5809.04,17.1468
5809.52,12.9266
5809.91,10.204
5810.27,8.27638
5810.68,6.76009
5811.07,5.77066
5811.56,5.01118
5812.15,4.53867
5812.93,4.27872
5815.28,4.11603
5839.95,3.97126
5867.3,3.88402
5870.27,3.95743
5871.29,4.18133
5872.22,4.63162
5873.89,5.6552
5874.51,5.78192
5875.23,5.61285
5877.33,4.32304
5878.05,4.05759
5879.52,3.86111
5927.1,3.47469
5945.14,3.15724
5957.16,2.76276
5964.23,2.37031
5968.96,1.97507
5972.64,1.54413
5975.54,1.10137
5978.21,0.646257
5978.96,0.550017
5979.47,0.518959
5979.53,0.518339
5979.89,0.534222
5980.19,0.582427
5980.46,0.66591
5980.69,0.77601
5980.91,0.935961
5981.12,1.1445
5981.33,1.42756
5981.55,1.82625
5981.75,2.30857
5981.96,2.96622
5982.17,3.81924
5982.38,4.91485
5982.63,6.53417
5982.88,8.78389
5983.13,11.6034
5983.38,15.1701
5983.65,20.0518
5983.96,27.2313
5984.32,37.5745
5984.77,53.7428
5985.48,84.7226
5986.32,122.299
5986.86,139.828
5987.38,147.624
5987.5,147.993
5988.01,143.634
5988.58,128.883
5990.17,68.5687
5990.71,52.0897
5991.18,41.1716
5991.63,33.2611
5992.08,27.4906
5992.53,23.3404
5993.04,20.0172
5993.76,16.9316
5994.47,14.8988
5995.38,13.1309
5996.73,11.3941
5998.42,9.99461
6000.45,8.89807
6003.46,7.86838
6007.97,6.96026
6012.48,6.41081
6018.49,5.94589
6030.52,5.42773
6048.55,5.05013
6071.16,4.86261
6080.5,4.98456
6083.72,5.23485
6085.47,5.63119
6086.34,6.13364
6086.93,6.83897
6087.37,7.79192
6087.73,9.06558
6088.1,11.0046
6088.42,13.5488
6088.77,17.2424
6089.1,22.2583
6089.44,28.8447
6089.82,38.3035
6090.32,53.6029
6091.58,98.7876
6092.16,113.099
6092.65,117.243
6093.17,112.743
6093.74,98.4981
6095.19,47.0771
6095.64,34.3529
6096.02,25.7099
6096.35,20.0155
6096.68,15.7088
6097.0,12.5572
6097.33,10.3156
6097.66,8.757
6098.01,7.63279
6098.38,6.86319
6098.96,6.14123
6099.84,5.61796
6101.3,5.23614
6104.8,4.88847
6110.41,4.70153
6134.05,4.50228
6233.23,4.22545
6238.27,4.27366
6239.38,4.45037
6240.08,4.83644
6240.59,5.44125
6241.05,6.38319
6241.51,7.8389
6241.97,9.90743
6242.58,13.4971
6243.68,21.073
6244.29,24.015
6244.79,24.867
6245.28,24.0912
6245.88,21.2324
6247.31,11.6426
6247.77,9.1684
6248.23,7.32032
6248.7,6.05601
6249.15,5.27048
6249.51,4.87959
6250.23,4.48122
6250.71,4.37113
6252.77,4.27655
6256.11,4.3918
6257.16,4.67138
6257.68,5.04242
6258.12,5.60582
6258.57,6.59121
6258.98,7.99478
6259.4,10.0308
6259.82,12.9063
6260.35,17.5706
6261.67,31.5779
6262.24,35.8216
6262.75,37.1665
6263.25,35.8998
6263.8,31.9917
6265.27,16.4929
6265.74,12.5325
6266.15,9.81841
6266.52,8.02409
6266.88,6.73175
6267.32,5.70157
6267.82,5.01901
6268.48,4.56902
6269.47,4.32222
6272.74,4.15394
6313.02,3.69519
6324.17,3.4019
6330.67,3.0755
6335.32,2.66083
6338.03,2.26859
6340.89,1.68011
6341.51,1.62073
6341.82,1.65428
6342.13,1.7678
6342.37,1.9318
6342.64,2.24542
6342.87,2.6556
6343.1,3.23735
6343.33,4.0364
6343.59,5.228
6343.84,6.76411
6344.11,9.02689
6344.4,12.0346
6344.71,16.1239
6345.1,22.6642
6345.6,33.0833
6346.87,62.7008
6347.45,71.9506
6347.98,75.0333
6348.45,73.0763
6349.04,65.285
6350.61,34.3476
6351.11,26.3531
6351.58,20.7649
6352.04,16.7035
6352.53,13.7783
6353.01,11.8204
6353.59,10.3044
6354.37,9.08596
6355.6,7.99708
6357.0,7.28015
6358.86,6.67772
6361.95,6.07988
6367.22,5.54267
6373.72,5.19856
6385.52,4.90914
6387.22,5.03371
6388.04,5.392
6388.63,5.9902
6389.13,6.83788
6389.68,8.26724
6390.36,10.7104
6391.53,15.3477
6392.17,16.8428
6392.5,17.0502
6393.0,16.5707
6393.65,14.6931
6395.06,9.06855
6395.67,7.24465
6396.21,6.13523
6396.74,5.46943
6397.38,5.0437
6398.44,4.7913
6400.99,4.69903
6445.91,4.42605
6460.4,4.39176
6466.27,4.48051
6466.99,4.61149
6467.7,4.97987
6468.2,5.54169
6468.59,6.30234
6468.99,7.45798
6469.37,9.02291
6469.77,11.2441
6470.24,14.7156
6471.15,23.0936
6471.86,29.2086
6472.43,32.2196
6472.78,32.7663
6473.33,31.4712
6473.96,27.2605
6475.32,14.7799
6475.8,11.3051
6476.19,9.07864
6476.57,7.50765
6476.97,6.34532
6477.36,5.57813
6477.86,5.00907
6478.47,4.66542
6479.7,4.46134
6482.41,4.41472
6484.89,4.50955
6485.87,4.77382
6486.36,5.10689
6486.85,5.71179
6487.3,6.63611
6487.75,8.05173
6488.2,10.0736
6488.67,12.9127
6489.44,18.7328
6490.26,25.0051
6490.82,27.8653
6491.29,28.6859
6491.84,27.5988
6492.48,23.9727
6493.86,13.3528
6494.35,10.3343
6494.82,8.14908
6495.21,6.85665
6495.6,5.95464
6496.0,5.35432
6496.49,4.90026
6497.3,4.55619
6498.61,4.39854
6508.75,4.2648
6511.4,4.33301
6512.35,4.5859
6512.85,4.91347
6513.37,5.53623
6513.9,6.56347
6514.45,8.18474
6515.13,10.9086
6516.18,15.5564
6516.78,17.3656
6517.26,17.8439
6517.82,17.2016
6518.46,15.0864
6519.83,9.07334
6520.36,7.27746
6520.88,6.03096
6521.31,5.31767
6521.84,4.78909
6522.57,4.43271
6524.04,4.2494
6568.76,3.90002
6581.65,3.66914
6589.07,3.39351
6593.53,3.084
6596.38,2.74764
6599.35,2.2051
6599.98,2.1696
6600.45,2.28573
6600.81,2.53684
6601.11,2.92141
6601.36,3.41087
6601.61,4.0998
6601.86,5.03613
6602.11,6.27007
6602.41,8.21253
6602.72,10.8622
6603.06,14.5303
6603.5,20.3312
6604.23,32.2682
6605.07,45.9377
6605.63,52.0112
6606.18,54.0365
6606.73,51.8566
6607.37,45.0386
6608.77,25.2385
6609.27,19.6517
6609.77,15.424
6610.2,12.8001
6610.63,10.9285
6611.06,9.62525
6611.69,8.40337
6612.37,7.61706
6613.4,6.93732
6615.23,6.28009
6618.65,5.66075
6623.45,5.24223
6630.84,4.95287
6632.17,5.06154
6632.93,5.335
6633.74,5.99728
6634.55,7.17706
6636.11,10.1327
6636.84,10.823
6637.02,10.8521
6637.61,10.5308
6638.44,9.21771
6639.75,6.67117
6640.48,5.69834
6641.16,5.16566
6642.07,4.84102
6644.2,4.68611
6673.41,4.44643
6728.97,4.26906
6730.6,4.34041
6732.15,4.6747
6734.21,5.44389
6734.83,5.51567
6735.84,5.33199
6737.76,4.58206
6738.93,4.33574
6740.69,4.24028
6830.24,3.92151
6864.79,3.63842
6866.59,3.75546
6867.35,4.00438
6868.0,4.45275
6868.7,5.2573
6869.59,6.77588
6870.64,8.60503
6871.33,9.24011
6871.55,9.28281
6872.17,8.96365
6872.93,7.85792
6874.26,5.40962
6874.94,4.51456
6875.49,4.035
6876.11,3.71238
6876.86,3.51917
6878.88,3.38078
6890.75,2.97798
6896.91,2.62592
6901.53,2.22283
6904.91,1.79481
6907.69,1.32538
6909.64,0.969361
6910.35,0.895191
6910.51,0.892268
6910.84,0.914039
6911.17,0.989679
6911.42,1.09884
6911.69,1.29621
6911.92,1.54597
6912.15,1.89743
6912.38,2.38013
6912.61,3.02987
6912.86,3.96596
6913.12,5.23132
6913.36,6.83469
6913.63,9.10387
6913.92,12.2519
6914.23,16.5637
6914.56,22.2952
6914.96,30.9431
6915.45,44.1895
6916.97,91.4799
6917.59,104.484
6918.1,108.929
6918.19,109.026
6918.78,104.806
6919.38,93.2378
6920.97,51.3723
6921.58,38.5616
6922.1,30.265
6922.62,24.2431
6923.09,20.42
6923.6,17.465
6924.28,14.8064
6924.96,13.0773
6925.85,11.5846
6927.22,10.1225
6928.93,8.97799
6930.99,8.09999
6934.27,7.28828
6935.09,7.22235
6935.91,7.36977
6936.6,7.90483
6937.15,8.87339
6937.56,10.0909
6938.05,12.2822
6938.54,15.4018
6939.18,20.8333
6940.37,32.0795
6940.93,35.6913
6941.45,36.9155
6942.03,35.452
6942.64,31.2307
6944.1,17.1981
6944.62,13.2987
6945.05,10.8101
6945.48,9.01115
6945.91,7.78733
6946.41,6.90904
6946.97,6.36156
6947.81,5.99798
6950.62,5.69722
6959.54,5.34371
6983.1,4.93296
6991.55,4.85144
7000.0,8.23113
7000.0,4.79114
8368.71,8.09159
10000.0,7.92529
11955.3,7.82065
14000.0,7.71123
16737.4,7.62524
17000.0,7.61699
20000.0,7.55308
23910.6,7.50037
25000.0,7.48569
29888.2,7.4474
30000.0,7.44652
33750.0,7.42808
40349.1,7.41316
45000.0,7.40265
53798.9,7.39948
56250.0,7.3986
67248.6,7.40253
67500.0,7.40262
80698.3,7.41065
83750.0,7.41251
100000.0,7.5999
100000.0,7.42193
200000.0,7.691
787447.0,7.04976
2391060.0,5.03401
3000000.0,4.474
3750000.0,4.118
4500000.0,3.985
6500000.0,4.141
1.0E7,4.495
1.2E7,4.543
2.0E7,3.98

