48-Cd-116(n,total) ENDF/B-VII.1
8812.39,0.3431
8812.8,0.433619
8813.21,0.551776
8813.62,0.703672
8814.07,0.921415
8814.53,1.20393
8814.98,1.56913
8815.43,2.04094
8815.89,2.6515
8816.34,3.44435
8816.77,4.42001
8817.23,5.75735
8817.68,7.51738
8818.14,9.83977
8818.59,12.9041
8819.04,16.9327
8819.52,22.4873
8820.02,30.1185
8820.52,39.9712
8821.11,54.8653
8821.84,78.143
8823.92,158.474
8824.76,180.646
8825.52,188.153
8826.21,183.47
8827.05,165.744
8829.34,95.743
8830.26,73.9288
8831.14,58.5595
8832.05,47.4515
8832.96,39.6777
8834.1,32.9729
8835.34,27.9445
8837.09,23.2398
8839.0,19.8425
8841.27,17.1018
8844.45,14.5747
8847.99,12.7412
8853.26,11.0054
8859.52,9.72155
8866.79,8.77316
8878.59,7.83441
8894.03,7.13065
8923.09,6.44025
8970.31,5.93152
9064.75,5.52958
9304.17,5.22729
9475.52,5.14751
9500.0,6.98714
9500.0,5.13931
10000.0,6.98517
11000.0,6.98401
13150.8,6.99203
14000.0,6.9952
16737.4,7.01628
17000.0,7.01831
20000.0,7.04679
23910.6,7.08732
25000.0,7.0986
29888.2,7.14979
30000.0,7.15096
35865.9,7.20952
37500.0,7.22583
44832.4,7.29286
45000.0,7.29439
53798.9,7.36526
56250.0,7.385
67248.6,7.46058
67500.0,7.46231
80698.3,7.53701
83750.0,7.55428
100000.0,7.6289
100000.0,7.62737
200000.0,7.723
800000.0,7.172
2500000.0,5.025
3000000.0,4.57401
3500000.0,4.292
4250000.0,4.1165
4500000.0,4.091
6500000.0,4.255
1.0E7,4.653
1.2E7,4.688
2.0E7,4.046

