48-Cd-114(n,&gamma;) ENDF/B-VII.1
1707.42,0.00281517
1709.76,0.00238968
1712.45,0.00205986
1715.15,0.00183283
1719.17,0.00160844
1725.87,0.00139176
1733.32,0.00126481
1740.77,0.00118336
1755.67,0.00111649
1760.64,0.0011071
1782.99,0.00114271
1800.37,0.00124539
1815.27,0.00141111
1827.69,0.00162413
1840.1,0.0019503
1851.28,0.00241369
1858.73,0.00287154
1866.18,0.0035281
1871.14,0.00413458
1876.11,0.00494832
1880.93,0.00600102
1885.28,0.00735467
1889.51,0.0092065
1892.85,0.011271
1896.18,0.0141646
1898.91,0.01751
1901.29,0.021572
1903.54,0.0268984
1905.45,0.0331865
1907.22,0.0413311
1908.85,0.051925
1910.28,0.065031
1911.47,0.0802551
1912.53,0.0987906
1913.48,0.121772
1914.37,0.15135
1915.19,0.18976
1915.88,0.235938
1916.48,0.290754
1916.99,0.355416
1917.48,0.441749
1917.86,0.536067
1918.23,0.66115
1918.52,0.80837
1918.79,0.998862
1919.02,1.23054
1919.22,1.52151
1919.42,1.91055
1919.6,2.41987
1919.78,3.11618
1919.97,4.05842
1920.16,5.3654
1920.35,7.07995
1920.56,9.48014
1920.8,12.9593
1921.13,18.9782
1921.68,29.7772
1921.97,33.9352
1922.26,35.9558
1922.34,36.0626
1922.6,34.9588
1922.86,31.9532
1923.26,24.5988
1923.74,15.3175
1924.01,11.0105
1924.24,7.98416
1924.43,6.13072
1924.62,4.61492
1924.81,3.51533
1924.96,2.83109
1925.14,2.21105
1925.33,1.75821
1925.51,1.42744
1925.72,1.16104
1925.96,0.935766
1926.21,0.776834
1926.51,0.635478
1926.83,0.529537
1927.24,0.431659
1927.72,0.349968
1928.3,0.279567
1928.89,0.227738
1929.56,0.185678
1930.38,0.148476
1931.24,0.120226
1932.16,0.0984302
1933.24,0.0798514
1934.43,0.0648895
1935.79,0.0525549
1937.39,0.0422396
1939.23,0.0339332
1941.07,0.0280766
1943.21,0.0232396
1945.46,0.0197367
1947.68,0.0174303
1950.33,0.0158968
1952.04,0.0155987
1953.6,0.0159575
1955.17,0.017112
1956.34,0.0187576
1957.52,0.0215353
1958.54,0.0254703
1959.36,0.0304512
1959.95,0.0356745
1960.5,0.0426249
1960.97,0.0512326
1961.36,0.0618383
1961.61,0.0716541
1961.84,0.0847675
1962.03,0.102291
1962.17,0.120691
1962.31,0.146831
1962.43,0.177508
1962.54,0.217127
1962.66,0.27051
1962.77,0.342265
1962.88,0.438187
1962.99,0.565477
1963.11,0.742416
1963.23,0.975414
1963.35,1.27823
1963.46,1.66621
1963.6,2.23504
1963.74,2.99575
1963.89,4.06163
1964.07,5.61178
1964.27,7.835
1964.54,11.4843
1965.15,20.6417
1965.45,23.9011
1965.72,25.1064
1965.76,25.1217
1966.01,24.2818
1966.28,21.7196
1966.7,15.7056
1967.11,9.56601
1967.33,6.78386
1967.52,4.87575
1967.69,3.5448
1967.84,2.59227
1967.98,1.9329
1968.12,1.43369
1968.23,1.09626
1968.35,0.834999
1968.47,0.643728
1968.58,0.497389
1968.69,0.38656
1968.79,0.310592
1968.9,0.246612
1969.02,0.199035
1969.13,0.163708
1969.26,0.134087
1969.4,0.111268
1969.57,0.0923881
1969.74,0.0793677
1969.96,0.0673616
1970.23,0.0574442
1970.62,0.0474553
1971.09,0.039117
1971.62,0.0324631
1972.21,0.0271334
1972.94,0.0223544
1973.84,0.0182341
1974.85,0.0149983
1976.02,0.0123637
1977.48,0.0101341
1979.05,0.00849762
1980.85,0.00716449
1983.09,0.00599996
1985.79,0.00504197
1988.93,0.00429168
1992.52,0.0036697
1997.01,0.00312924
2001.49,0.0027494
2009.82,0.00228702
2018.14,0.00200033
2028.13,0.00179156
2038.11,0.00169482
2044.77,0.00167416
2054.76,0.00171845
2064.75,0.00186718
2073.07,0.0020966
2081.39,0.00248
2087.63,0.0029397
2092.63,0.00348468
2097.0,0.00416141
2101.37,0.00513726
2104.86,0.00626626
2108.36,0.00786355
2110.92,0.00953613
2113.42,0.0118245
2115.44,0.0143971
2117.34,0.0177197
2119.11,0.0220573
2120.57,0.0270258
2122.03,0.0339575
2123.19,0.0416911
2124.22,0.0509504
2125.24,0.0638137
2126.11,0.0793145
2126.88,0.0983769
2127.51,0.119603
2128.1,0.147196
2128.61,0.17991
2129.05,0.218435
2129.45,0.266931
2129.76,0.320691
2130.01,0.380448
2130.25,0.461132
2130.46,0.561531
2130.64,0.685404
2130.82,0.859603
2130.98,1.06597
2131.14,1.35564
2131.3,1.75638
2131.47,2.29766
2131.63,3.01017
2131.8,3.96561
2131.97,5.27757
2132.17,7.11291
2132.4,9.89155
2132.68,14.0858
2133.41,26.431
2133.75,30.2089
2134.03,31.3093
2134.31,30.1991
2134.63,26.6527
2135.16,17.7456
2135.54,11.5503
2135.79,8.27683
2136.0,6.04731
2136.18,4.56995
2136.35,3.41976
2136.51,2.62436
2136.68,2.00276
2136.82,1.58262
2136.97,1.2623
2137.13,0.990303
2137.3,0.792997
2137.48,0.63811
2137.67,0.527377
2137.87,0.436857
2138.09,0.368696
2138.41,0.300283
2138.78,0.244003
2139.2,0.19998
2139.7,0.162179
2140.28,0.130718
2140.89,0.107149
2141.61,0.0864816
2142.41,0.0702701
2143.28,0.0572264
2144.37,0.0456353
2145.53,0.0367625
2146.91,0.0293172
2148.37,0.0236796
2150.03,0.0190625
2151.78,0.0155702
2153.83,0.0126152
2156.03,0.0103114
2158.7,0.00831363
2161.47,0.0068471
2164.82,0.00555692
2168.65,0.00452217
2172.47,0.00378531
2176.62,0.00321789
2181.72,0.00270448
2186.82,0.00234087
2193.2,0.00202702
2200.85,0.0017815
2208.51,0.00164413
2217.43,0.0015834
2226.36,0.00164258
2232.74,0.00178316
2237.52,0.00197095
2242.29,0.00226648
2246.09,0.00264951
2249.4,0.00316974
2252.08,0.00380183
2254.29,0.00458666
2255.86,0.00539926
2257.4,0.00652648
2258.78,0.00799865
2259.77,0.00949252
2260.68,0.0114146
2261.5,0.0139132
2262.15,0.016677
2262.74,0.0201902
2263.23,0.024365
2263.63,0.0293414
2263.89,0.0343726
2264.13,0.0410378
2264.3,0.0481361
2264.46,0.0585109
2264.6,0.0706985
2264.73,0.0867106
2264.86,0.108892
2264.97,0.136065
2265.09,0.172343
2265.2,0.220495
2265.32,0.283919
2265.45,0.375153
2265.57,0.49556
2265.7,0.652348
2265.83,0.853505
2265.96,1.12519
2266.11,1.52665
2266.28,2.09446
2266.47,2.88301
2266.68,3.97743
2266.95,5.75768
2267.67,11.0711
2267.97,12.6048
2268.26,13.2205
2268.29,13.2252
2268.58,12.7064
2268.87,11.2728
2269.35,7.83434
2269.75,4.90826
2269.99,3.48474
2270.2,2.48952
2270.37,1.8302
2270.53,1.34338
2270.67,1.00587
2270.8,0.773524
2270.93,0.590763
2271.06,0.446607
2271.19,0.337143
2271.3,0.262285
2271.42,0.205154
2271.53,0.161942
2271.65,0.129498
2271.77,0.103671
2271.91,0.0840788
2272.04,0.0700677
2272.19,0.0586219
2272.37,0.0498191
2272.58,0.0427193
2272.8,0.0381103
2273.15,0.0334104
2273.67,0.0293436
2274.19,0.0270181
2274.96,0.0254655
2275.22,0.0253348
2276.09,0.02606
2276.96,0.0285278
2277.82,0.0330667
2278.58,0.0394428
2279.24,0.0478241
2279.79,0.0581082
2280.22,0.0697425
2280.55,0.0823394
2280.85,0.0991383
2281.08,0.119159
2281.26,0.143158
2281.42,0.173031
2281.55,0.207819
2281.68,0.25549
2281.81,0.321038
2281.94,0.411079
2282.07,0.527081
2282.19,0.672823
2282.3,0.863131
2282.42,1.10927
2282.54,1.42421
2282.68,1.89806
2282.82,2.5603
2282.97,3.41394
2283.14,4.62472
2283.31,6.21404
2283.52,8.66635
2283.78,12.4804
2284.57,25.9543
2284.88,29.7387
2285.18,31.1136
2285.2,31.1179
2285.49,29.9057
2285.8,26.2522
2286.36,16.81
2286.71,10.9528
2286.95,7.67809
2287.14,5.68558
2287.3,4.22982
2287.47,3.10646
2287.62,2.32057
2287.75,1.75046
2287.89,1.31145
2288.01,1.02084
2288.13,0.794468
2288.25,0.619949
2288.37,0.480229
2288.49,0.380685
2288.61,0.30564
2288.74,0.24391
2288.87,0.198965
2289.03,0.160644
2289.18,0.133927
2289.38,0.110954
2289.58,0.0951218
2289.84,0.0803767
2290.17,0.0675415
2290.6,0.0555887
2291.15,0.0448653
2291.81,0.0359199
2292.54,0.0288838
2293.38,0.023212
2294.3,0.0188341
2295.36,0.0152039
2296.5,0.0124318
2297.87,0.0100455
2299.47,0.00808139
2300.99,0.00674056
2302.89,0.00553519
2305.17,0.00451976
2307.83,0.00368067
2311.03,0.00299268
2314.68,0.00246027
2317.72,0.00214714
2322.59,0.00179193
2328.67,0.00149954
2334.76,0.00130758
2342.06,0.00115317
2351.79,0.00102541
2361.53,9.48276E-4
2375.46,8.91592E-4
2390.16,8.72571E-4
2408.36,8.95332E-4
2429.36,9.78018E-4
2446.79,0.0011166
2456.74,0.00124843
2466.2,0.00142964
2473.42,0.00165203
2479.64,0.00194993
2484.37,0.00230182
2488.29,0.00272675
2491.53,0.00325563
2494.14,0.00387832
2496.32,0.00461943
2498.29,0.00557422
2500.13,0.00684305
2501.73,0.00844418
2503.0,0.0102716
2504.09,0.0124629
2505.13,0.0154121
2506.01,0.0188762
2506.81,0.0233972
2507.47,0.028511
2508.03,0.0345476
2508.53,0.041974
2508.93,0.0504632
2509.25,0.0602634
2509.48,0.0700321
2509.7,0.083811
2509.88,0.101337
2510.04,0.122431
2510.19,0.152504
2510.33,0.190704
2510.46,0.235688
2510.59,0.300772
2510.72,0.388698
2510.85,0.50658
2510.98,0.663102
2511.11,0.868632
2511.24,1.13519
2511.37,1.47622
2511.52,1.97583
2511.67,2.61424
2511.85,3.58228
2512.03,4.87871
2512.25,6.74656
2512.53,9.80403
2513.3,19.5443
2513.61,22.479
2513.92,23.8768
2514.0,23.9396
2514.3,23.0012
2514.61,20.4086
2515.12,14.1807
2515.54,8.89764
2515.79,6.30332
2516.0,4.54857
2516.19,3.32199
2516.36,2.44134
2516.52,1.79629
2516.67,1.33803
2516.8,1.02707
2516.93,0.785205
2517.06,0.59955
2517.19,0.45875
2517.32,0.356337
2517.45,0.279336
2517.57,0.221805
2517.7,0.178981
2517.84,0.144147
2517.98,0.119001
2518.13,0.0989748
2518.32,0.0822721
2518.54,0.0690635
2518.79,0.0587608
2519.12,0.0492033
2519.57,0.0404294
2520.09,0.0332178
2520.77,0.0266816
2521.46,0.0218932
2522.27,0.0179333
2523.16,0.0148118
2524.17,0.0122443
2525.31,0.0101682
2526.64,0.00844765
2528.09,0.00711926
2529.99,0.00593717
2531.89,0.005131
2534.42,0.00440228
2536.96,0.00393147
2540.76,0.00352316
2546.07,0.00325216
2550.13,0.00321193
2555.91,0.00333439
2561.95,0.00369324
2566.74,0.00423157
2569.71,0.00473374
2572.91,0.00558101
2575.2,0.00651768
2577.25,0.00777875
2578.97,0.00935671
2580.4,0.0113562
2581.54,0.0137238
2582.57,0.0168379
2583.42,0.0206346
2584.06,0.0246683
2584.6,0.0293082
2585.13,0.0359361
2585.49,0.042648
2585.79,0.0506849
2586.0,0.0597532
2586.19,0.0708512
2586.35,0.0854509
2586.49,0.102929
2586.63,0.127199
2586.77,0.16102
2586.9,0.202665
2587.03,0.258521
2587.15,0.332965
2587.27,0.426406
2587.39,0.544152
2587.53,0.722804
2587.67,0.956486
2587.8,1.25756
2587.96,1.69225
2588.13,2.30478
2588.31,3.17199
2588.5,4.30138
2588.73,5.95036
2589.05,8.84438
2589.76,15.9394
2590.08,18.2393
2590.39,19.1607
2590.43,19.1729
2590.71,18.5742
2590.99,16.8927
2591.38,13.2302
2591.95,7.52751
2592.23,5.20559
2592.45,3.70513
2592.63,2.7382
2592.81,2.00054
2592.96,1.50628
2593.11,1.12093
2593.25,0.847957
2593.39,0.637995
2593.52,0.491571
2593.64,0.379088
2593.77,0.293581
2593.9,0.229157
2594.02,0.180982
2594.13,0.148613
2594.27,0.118541
2594.42,0.0969484
2594.58,0.078793
2594.75,0.0663059
2594.97,0.0555797
2595.23,0.0467306
2595.55,0.0398938
2596.0,0.0332965
2596.51,0.028101
2597.11,0.023725
2597.87,0.0198897
2598.77,0.0167459
2599.78,0.0143935
2600.78,0.012776
2602.28,0.0111742
2604.26,0.00997024
2605.73,0.00949351
2608.68,0.00912023
2611.75,0.00933633
2614.82,0.0100378
2617.82,0.0112469
2620.69,0.0130973
2623.08,0.0154809
2624.94,0.0182681
2626.44,0.0216144
2627.73,0.0258277
2628.83,0.0310783
2629.71,0.0371928
2630.52,0.0453276
2631.18,0.0550618
2631.73,0.0669646
2632.13,0.0798971
2632.43,0.0937693
2632.68,0.111862
2632.9,0.135318
2633.09,0.16423
2633.26,0.204022
2633.4,0.24774
2633.54,0.306488
2633.67,0.385261
2633.81,0.490348
2633.95,0.629437
2634.09,0.811714
2634.22,1.0478
2634.37,1.37245
2634.54,1.84665
2634.7,2.45818
2634.88,3.28839
2635.09,4.53144
2635.33,6.35481
2635.65,9.37158
2636.36,16.574
2636.69,19.0001
2637.01,19.9536
2637.05,19.9656
2637.34,19.3003
2637.64,17.4402
2638.09,13.0595
2638.61,7.76723
2638.88,5.44472
2639.1,3.95038
2639.3,2.91162
2639.47,2.18012
2639.63,1.631
2639.78,1.25578
2639.92,0.962855
2640.07,0.738237
2640.21,0.563919
2640.36,0.434213
2640.51,0.338711
2640.66,0.268904
2640.81,0.218092
2640.97,0.177664
2641.12,0.150666
2641.3,0.128509
2641.52,0.109347
2641.82,0.0918494
2642.17,0.078898
2642.69,0.066352
2643.29,0.0568493
2644.15,0.0481282
2645.17,0.0418469
2646.15,0.0383228
2647.62,0.0356438
2649.08,0.0348331
2651.04,0.0357418
2653.48,0.0392209
2655.92,0.0451795
2658.36,0.0542637
2660.42,0.0652326
2662.32,0.0794548
2664.03,0.0971912
2665.67,0.120894
2667.04,0.148459
2668.37,0.185901
2669.45,0.228797
2670.41,0.280588
2671.32,0.348568
2672.16,0.436992
2672.85,0.537464
2673.43,0.655356
2674.02,0.819364
2674.49,1.00299
2674.94,1.24913
2675.29,1.51606
2675.64,1.88228
2675.96,2.34534
2676.26,2.9149
2676.55,3.67391
2676.87,4.78849
2677.18,6.20508
2677.56,8.41827
2678.12,12.4551
2678.8,17.4398
2679.22,19.4681
2679.57,20.0265
2679.9,19.5241
2680.32,17.5512
2681.04,12.2484
2681.58,8.37281
2681.95,6.21952
2682.26,4.79983
2682.56,3.7708
2682.87,2.95409
2683.19,2.31696
2683.52,1.86112
2683.89,1.47932
2684.26,1.21234
2684.65,1.0029
2685.12,0.81885
2685.68,0.659155
2686.27,0.539877
2686.99,0.43349
2687.81,0.347439
2688.64,0.285054
2689.63,0.229849
2690.8,0.183829
2692.08,0.147643
2693.44,0.119676
2694.91,0.0977648
2696.62,0.0791135
2698.62,0.0634117
2700.67,0.0517859
2703.02,0.0420925
2705.75,0.0339662
2708.88,0.0273076
2712.2,0.0222383
2716.11,0.0179751
2720.61,0.0145245
2725.3,0.0119835
2731.16,0.00977826
2737.02,0.00828465
2742.89,0.00725864
2749.92,0.00649241
2756.76,0.0061511
2758.91,0.00612459
2765.07,0.00631831
2769.46,0.00673952
2774.15,0.00754596
2777.58,0.00857797
2780.84,0.010021
2783.55,0.0118515
2786.08,0.0143624
2788.18,0.0174181
2789.99,0.0211589
2791.59,0.0258527
2792.99,0.031636
2794.25,0.038895
2795.3,0.0473739
2796.23,0.0576294
2797.1,0.071044
2797.91,0.088267
2798.61,0.109562
2799.21,0.135327
2799.74,0.167321
2800.11,0.199219
2800.47,0.242436
2800.79,0.296628
2801.04,0.359235
2801.26,0.436543
2801.46,0.538504
2801.66,0.676517
2801.84,0.841288
2802.02,1.06121
2802.19,1.35273
2802.37,1.75367
2802.57,2.30998
2802.76,3.03175
2802.97,4.01237
2803.21,5.48568
2803.5,7.74524
2803.96,12.0209
2804.5,17.1699
2804.88,19.6713
2805.22,20.4541
2805.54,19.7501
2805.9,17.4801
2806.52,11.7028
2806.96,7.60456
2807.23,5.50933
2807.46,4.12679
2807.67,3.10112
2807.87,2.33937
2808.05,1.80841
2808.23,1.39944
2808.41,1.08927
2808.58,0.868029
2808.76,0.696497
2808.96,0.552776
2809.16,0.449382
2809.39,0.364415
2809.61,0.306997
2809.92,0.249333
2810.23,0.209171
2810.61,0.17445
2811.06,0.144331
2811.66,0.115786
2812.34,0.093237
2813.13,0.0746859
2813.99,0.060302
2815.0,0.0484677
2816.12,0.0390566
2817.35,0.0317707
2818.8,0.0256644
2820.31,0.0211701
2822.06,0.0174123
2824.17,0.0142635
2826.27,0.0120772
2828.7,0.0103322
2831.78,0.00896238
2834.87,0.00833053
2835.89,0.00829027
2837.62,0.00847193
2839.35,0.00906635
2840.65,0.00992924
2841.94,0.0114112
2842.94,0.0132793
2843.72,0.015532
2844.38,0.0182969
2844.9,0.0215153
2845.3,0.0250821
2845.62,0.0293652
2845.86,0.0342317
2846.06,0.0402553
2846.23,0.0480588
2846.4,0.0590606
2846.55,0.0720589
2846.69,0.0900055
2846.83,0.114761
2846.96,0.144848
2847.09,0.18463
2847.22,0.240827
2847.36,0.315134
2847.5,0.41225
2847.63,0.537574
2847.77,0.697118
2847.92,0.91607
2848.09,1.23902
2848.27,1.69535
2848.47,2.30944
2848.7,3.18579
2849.0,4.59071
2849.86,9.32874
2850.2,10.6029
2850.53,11.0809
2850.54,11.0819
2850.87,10.6487
2851.22,9.32465
2851.84,5.95552
2852.22,3.90546
2852.5,2.72282
2852.7,2.0283
2852.9,1.47354
2853.07,1.09993
2853.22,0.834335
2853.36,0.639767
2853.5,0.492313
2853.63,0.376982
2853.77,0.287964
2853.91,0.220096
2854.04,0.16985
2854.17,0.133492
2854.3,0.10604
2854.42,0.0854173
2854.57,0.0685189
2854.71,0.0562644
2854.88,0.0458626
2855.07,0.0380575
2855.27,0.0324171
2855.54,0.0271804
2855.86,0.02324
2856.32,0.0194486
2856.86,0.0163177
2857.54,0.0135634
2858.35,0.0112576
2859.24,0.00948264
2860.36,0.00793839
2861.7,0.00667233
2863.27,0.00565902
2865.05,0.00486747
2867.29,0.00420885
2870.51,0.00357807
2874.08,0.00313239
2880.52,0.00266181
2886.24,0.00241527
2894.82,0.0022122
2905.57,0.00212471
2914.97,0.00219533
2922.21,0.00238216
2927.64,0.00264407
2931.98,0.00301741
2935.69,0.00354894
2938.4,0.00414877
2940.66,0.0049059
2942.7,0.00593769
2944.28,0.00711668
2945.64,0.00855405
2946.82,0.0103293
2947.9,0.0126792
2948.81,0.0154713
2949.56,0.018717
2950.24,0.0228471
2950.81,0.0276734
2951.26,0.0329695
2951.64,0.0392803
2951.94,0.0468088
2952.17,0.0556313
2952.36,0.066198
2952.52,0.0786979
2952.68,0.096239
2952.83,0.121103
2952.98,0.152358
2953.12,0.194224
2953.25,0.250361
2953.39,0.32578
2953.53,0.42621
2953.67,0.55856
2953.8,0.722853
2953.94,0.947482
2954.08,1.23398
2954.24,1.65218
2954.42,2.2487
2954.61,3.06228
2954.82,4.18429
2955.07,5.90451
2955.4,8.70882
2956.18,15.9801
2956.54,18.2599
2956.88,19.0734
2956.89,19.0746
2957.22,18.3579
2957.54,16.3705
2958.07,11.5545
2958.55,7.16267
2958.82,5.11295
2959.05,3.68524
2959.24,2.71845
2959.41,2.04023
2959.59,1.5071
2959.74,1.13396
2959.9,0.845348
2960.04,0.642002
2960.18,0.486111
2960.32,0.36812
2960.45,0.28685
2960.58,0.224366
2960.71,0.177715
2960.86,0.139314
2961.0,0.111425
2961.15,0.0911689
2961.32,0.0739398
2961.49,0.0619617
2961.7,0.0520315
2961.91,0.0451201
2962.18,0.0386397
2962.6,0.0320389
2963.15,0.0260978
2963.79,0.0213007
2964.54,0.0173915
2965.33,0.0144593
2966.27,0.0119348
2967.37,0.0098584
2968.68,0.00815188
2970.25,0.00676666
2972.03,0.0057005
2974.13,0.00486461
2976.64,0.00422211
2980.0,0.00372024
2982.51,0.00348798
2987.54,0.00326715
2989.64,0.00324456
2993.97,0.00331597
2999.45,0.00362034
3002.92,0.00398669
3006.39,0.00455231
3009.4,0.00534719
3011.71,0.00628901
3013.56,0.00738593
3015.41,0.00897621
3016.8,0.0107276
3017.95,0.0127885
3019.07,0.0155946
3020.06,0.0191376
3020.9,0.0234765
3021.67,0.0290931
3022.24,0.0350638
3022.76,0.0428015
3023.09,0.0498026
3023.38,0.058519
3023.62,0.0695531
3023.84,0.0842105
3024.03,0.103214
3024.19,0.125966
3024.35,0.157976
3024.49,0.197906
3024.64,0.252271
3024.76,0.316635
3024.9,0.405292
3025.03,0.521422
3025.16,0.672131
3025.3,0.865675
3025.45,1.15823
3025.61,1.53841
3025.78,2.08007
3025.95,2.77349
3026.15,3.78477
3026.37,5.2321
3026.64,7.41077
3026.99,10.9009
3027.71,18.6596
3028.07,21.3408
3028.41,22.2431
3028.42,22.2433
3028.73,21.4863
3029.05,19.3723
3029.5,14.8374
3030.05,8.85265
3030.34,6.25965
3030.58,4.48638
3030.78,3.2815
3030.98,2.39429
3031.15,1.78283
3031.3,1.35697
3031.45,1.02437
3031.6,0.782815
3031.74,0.596688
3031.88,0.455054
3032.03,0.348495
3032.17,0.269088
3032.31,0.210391
3032.45,0.167226
3032.61,0.133194
3032.77,0.108444
3032.93,0.0907361
3033.12,0.0757548
3033.31,0.0652444
3033.6,0.0542881
3033.9,0.0465735
3034.31,0.0393275
3034.82,0.0328726
3035.52,0.0265782
3036.32,0.0216431
3037.25,0.0176511
3038.28,0.0145855
3039.48,0.0120898
3040.68,0.0103333
3042.39,0.00861883
3044.1,0.007458
3046.61,0.00634029
3048.89,0.00569582
3052.31,0.00512268
3056.65,0.00473854
3062.81,0.00456525
3072.84,0.00479697
3081.97,0.00535337
3090.95,0.00621366
3099.71,0.0074112
3108.18,0.00907518
3116.16,0.0113733
3122.46,0.0138827
3128.13,0.0170788
3133.17,0.0210839
3137.68,0.0261779
3141.36,0.0320817
3144.09,0.0382535
3146.29,0.0454733
3147.87,0.0528589
3149.2,0.0621028
3150.07,0.0716715
3150.6,0.081051
3150.95,0.0915884
3151.21,0.104651
3151.44,0.122783
3151.63,0.145539
3151.79,0.17432
3151.95,0.214957
3152.12,0.272021
3152.26,0.338426
3152.4,0.425779
3152.54,0.539486
3152.7,0.71385
3152.85,0.916198
3153.01,1.19458
3153.19,1.61273
3153.37,2.14785
3153.58,2.92118
3153.83,4.05722
3154.15,5.91225
3155.04,11.9067
3155.41,13.6935
3155.76,14.3448
3155.79,14.3481
3156.14,13.7726
3156.47,12.2895
3157.0,8.83859
3157.5,5.42935
3157.79,3.86936
3158.03,2.79374
3158.24,2.04141
3158.43,1.52773
3158.59,1.18188
3158.75,0.910716
3158.92,0.702146
3159.08,0.544665
3159.24,0.427831
3159.4,0.342608
3159.56,0.281426
3159.75,0.232331
3159.91,0.203362
3160.13,0.178635
3160.41,0.161652
3160.8,0.151446
3161.3,0.148395
3162.33,0.154014
3163.79,0.173772
3165.3,0.205795
3166.81,0.252293
3168.18,0.312997
3169.39,0.387825
3170.46,0.481172
3171.37,0.589262
3172.27,0.73927
3173.02,0.913541
3173.69,1.1253
3174.29,1.38617
3174.87,1.73054
3175.4,2.15715
3175.93,2.7358
3176.44,3.4971
3177.01,4.60764
3177.71,6.35163
3178.85,9.41727
3179.47,10.4748
3179.88,10.6902
3180.4,10.3405
3181.06,9.06512
3182.53,5.10326
3183.12,3.84035
3183.63,3.01056
3184.14,2.37081
3184.68,1.87899
3185.21,1.52362
3185.83,1.21591
3186.51,0.975333
3187.29,0.778294
3188.11,0.627115
3189.06,0.502795
3190.08,0.406082
3191.29,0.324196
3192.62,0.25953
3194.17,0.206077
3195.85,0.164895
3197.78,0.131101
3199.85,0.105388
3202.26,0.0839774
3204.67,0.0685845
3207.42,0.0556495
3210.43,0.0452953
3213.88,0.0366805
3217.53,0.0300031
3221.84,0.0242851
3226.14,0.0200996
3231.52,0.0162839
3237.97,0.0130729
3244.42,0.0107956
3252.17,0.00888649
3259.91,0.00759804
3267.66,0.00677964
3274.54,0.0064217
3276.26,0.0063934
3281.43,0.00651243
3285.3,0.00688981
3288.74,0.00759253
3291.43,0.0085417
3293.58,0.00983493
3295.19,0.0113264
3296.68,0.0134142
3297.74,0.0156303
3298.72,0.0185702
3299.64,0.022614
3300.29,0.0268085
3300.89,0.0324249
3301.31,0.0383323
3301.62,0.0451003
3301.89,0.0538317
3302.1,0.0644846
3302.28,0.0782232
3302.42,0.0933564
3302.59,0.117225
3302.73,0.147123
3302.88,0.187946
3303.03,0.24339
3303.18,0.318083
3303.32,0.417744
3303.47,0.553606
3303.61,0.71594
3303.78,0.961156
3303.94,1.27951
3304.1,1.68532
3304.28,2.25798
3304.48,3.06771
3304.71,4.23154
3304.99,6.00857
3305.4,9.20207
3306.08,14.7622
3306.45,16.9591
3306.81,17.7834
3306.84,17.7875
3307.16,17.2001
3307.51,15.3794
3308.05,11.1156
3308.57,6.82016
3308.88,4.72346
3309.13,3.38164
3309.35,2.44413
3309.53,1.82124
3309.71,1.34823
3309.87,1.02508
3310.03,0.773017
3310.19,0.579557
3310.34,0.437858
3310.47,0.341514
3310.61,0.267338
3310.74,0.210726
3310.88,0.167827
3311.03,0.132083
3311.16,0.108681
3311.33,0.0874883
3311.51,0.0718341
3311.69,0.061004
3311.91,0.0518038
3312.14,0.0455716
3312.5,0.0389883
3313.0,0.0332135
3313.69,0.0281491
3314.39,0.0248529
3315.31,0.0220548
3316.47,0.0201179
3317.66,0.019287
3318.06,0.0192135
3319.62,0.0197831
3321.19,0.0216676
3322.75,0.0251231
3324.12,0.0300157
3325.22,0.0359259
3326.13,0.0428338
3326.96,0.0515411
3327.71,0.0627737
3328.36,0.0762856
3328.9,0.0920105
3329.34,0.10959
3329.73,0.13246
3329.99,0.15454
3330.25,0.186433
3330.47,0.227779
3330.67,0.279163
3330.83,0.338664
3331.0,0.425843
3331.17,0.538064
3331.33,0.690114
3331.49,0.894751
3331.65,1.16751
3331.81,1.49977
3331.98,1.99378
3332.15,2.63666
3332.32,3.45789
3332.52,4.63079
3332.75,6.37763
3333.0,8.85569
3333.33,12.8058
3334.31,26.8945
3334.68,30.5812
3335.04,31.9175
3335.05,31.9188
3335.4,30.7228
3335.76,27.3044
3336.35,18.9753
3336.83,12.0838
3337.13,8.56108
3337.36,6.37516
3337.59,4.6299
3337.78,3.45786
3337.95,2.63711
3338.13,1.99447
3338.3,1.50052
3338.45,1.16821
3338.61,0.895318
3338.78,0.690529
3338.94,0.538288
3339.1,0.425893
3339.27,0.338532
3339.44,0.278875
3339.63,0.227333
3339.86,0.185838
3340.12,0.153808
3340.42,0.128567
3340.77,0.108613
3341.2,0.0909051
3341.74,0.075029
3342.39,0.0613355
3343.15,0.0498829
3343.97,0.0409216
3344.88,0.0337081
3345.97,0.0274886
3347.18,0.0224827
3348.56,0.0183802
3350.07,0.0151832
3351.83,0.0125039
3353.71,0.0104048
3355.97,0.00858431
3358.6,0.00708025
3361.74,0.00582667
3364.88,0.00494513
3369.4,0.00404931
3374.67,0.00333951
3380.69,0.00278636
3386.72,0.00239954
3396.76,0.00196273
3406.8,0.00167097
3420.86,0.0013929
3432.91,0.00123301
3448.97,0.00107265
3469.05,9.3583E-4
3496.29,8.15869E-4
3520.75,7.57278E-4
3535.36,7.47277E-4
3547.96,7.74981E-4
3552.71,8.12638E-4
3556.91,8.85031E-4
3559.65,9.81836E-4
3561.48,0.0010962
3562.76,0.00122375
3564.04,0.00142804
3564.95,0.00166271
3565.57,0.00190419
3566.08,0.00221102
3566.4,0.00251552
3566.66,0.00289142
3566.88,0.00339712
3567.07,0.00405034
3567.23,0.00483391
3567.4,0.00597205
